Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
C_I11,2010,Single year,90,71.40614903,108.593851,Injuries,Number,All,Validated,Children,0-14 years,Fatal
C_I11,2011,Single year,79,61.57945905,96.42054095,Injuries,Number,All,Validated,Children,0-14 years,Fatal
C_I11,2012,Single year,77,59.80138584,94.19861416,Injuries,Number,All,Validated,Children,0-14 years,Fatal
C_I11,2013,Single year,60,44.81818426,75.18181574,Injuries,Number,All,Validated,Children,0-14 years,Fatal
C_I11,2014,Single year,84,66.03663336,101.9633666,Injuries,Number,All,Validated,Children,0-14 years,Fatal
C_I12,2000,Single year,12.28028925,9.962845525,14.59773297,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2001,Single year,11.73487848,9.468248831,14.00150812,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2002,Single year,12.09967172,9.807024799,14.39231864,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2003,Single year,9.555070932,7.523778065,11.5863638,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2004,Single year,10.0613626,7.982677278,12.14004793,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2005,Single year,10.42412239,8.305488115,12.54275667,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2006,Single year,9.969324629,7.897992857,12.0406564,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2007,Single year,11.36378122,9.168399678,13.55916275,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2008,Single year,11.30910208,9.133535391,13.48466877,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2009,Single year,11.56747108,9.372239697,13.76270247,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2010,Single year,9.484672728,7.520961225,11.44838423,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2011,Single year,8.245684319,6.422969367,10.06839927,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2012,Single year,8.315111556,6.452937482,10.17728563,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2013,Single year,6.37601092,4.759174806,7.992847034,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I12,2014,Single year,8.924942701,7.013307148,10.83657825,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Fatal
C_I01,2000,Single year,827,770.6361246,883.3638754,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2001,Single year,823,766.7725991,879.2274009,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2002,Single year,739,685.7192524,792.2807476,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2003,Single year,722,669.3356547,774.6643453,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2004,Single year,619,570.2366633,667.7633367,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2005,Single year,658,607.7239629,708.2760371,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2006,Single year,627,577.9225644,676.0774356,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2007,Single year,669,618.3054643,719.6945357,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2008,Single year,597,549.1110564,644.8889436,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2009,Single year,675,624.078642,725.921358,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2010,Single year,614,565.4340066,662.5659934,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2011,Single year,620,571.1972904,668.8027096,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2012,Single year,612,563.5131688,660.4868312,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2013,Single year,658,607.7239629,708.2760371,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2014,Single year,649,599.0689798,698.9310202,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2015,Single year,616,567.3549732,664.6450268,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I01,2016,Single year,686,634.665404,737.334596,Injuries,Number,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2000,Single year,94.0238563,87.61168593,100.4360267,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2001,Single year,93.72167666,87.31753069,100.1258226,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2002,Single year,83.55853728,77.53399093,89.58308363,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2003,Single year,81.16189663,75.24176068,87.08203257,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2004,Single year,69.27089059,63.81382184,74.72795933,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2005,Single year,73.8205976,68.18004385,79.46115135,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2006,Single year,70.36587595,64.85771509,75.87403682,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2007,Single year,74.63999192,68.98187254,80.29811131,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2008,Single year,66.16777637,60.85492426,71.48062849,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2009,Single year,73.93106368,68.34487403,79.51725332,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2010,Single year,66.77548833,61.48216453,72.06881213,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2011,Single year,66.85669197,61.58039027,72.13299367,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2012,Single year,66.06613484,60.81861139,71.3136583,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2013,Single year,71.40189555,65.93370985,76.87008125,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2014,Single year,70.74614755,65.29229351,76.20000158,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2015,Single year,67.1590407,61.8437855,72.47429589,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_I02,2016,Single year,74.4556163,68.87104885,80.04018374,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious non-fatal
C_M01,2000,Single year,203,175.0748117,230.9251883,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2001,Single year,157,132.4417217,181.5582783,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2002,Single year,137,114.0592097,159.9407903,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2003,Single year,150,125.9954416,174.0045584,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2004,Single year,123,101.2629479,144.7370521,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2005,Single year,148,124.156009,171.843991,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2006,Single year,138,114.9756364,161.0243636,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2007,Single year,128,105.8255388,150.1744612,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2008,Single year,103,83.10853805,122.891462,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2009,Single year,112,91.25769087,132.7423091,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2010,Single year,113,92.16529706,133.8347029,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2011,Single year,94,74.99744414,113.0025559,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2012,Single year,85,66.93002491,103.0699751,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2013,Single year,102,82.20533406,121.7946659,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2014,Single year,106,85.82093573,126.1790643,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2015,Single year,100,80.40036015,119.5996398,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M01,2016,Single year,121,99.44039617,142.5596038,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2000,Single year,23.23062762,20.03243349,26.42882176,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2001,Single year,17.98024122,15.16714468,20.79333776,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2002,Single year,15.52647063,12.92648643,18.12645483,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2003,Single year,16.86188988,14.16347508,19.56030468,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2004,Single year,13.78681248,11.35031815,16.22330682,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2005,Single year,16.63626115,13.95597952,19.31654278,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2006,Single year,15.60037618,12.99747684,18.20327551,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2007,Single year,14.41842695,11.91986199,16.91699191,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2008,Single year,11.64239728,9.392586012,13.89220855,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2009,Single year,12.60502215,10.26793859,14.9421057,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2010,Single year,12.70462205,10.35908644,15.05015766,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2011,Single year,10.48738887,8.363444323,12.61133341,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2012,Single year,9.426634227,7.418381091,11.43488736,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2013,Single year,11.51396989,9.275824908,13.75211488,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2014,Single year,11.82552397,9.570450001,14.08059795,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2015,Single year,10.93033441,8.783541611,13.07712721,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_M02,2016,Single year,13.34908917,10.96415298,15.73402536,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious non-fatal
C_I21,2000,Single year,935,875.0686727,994.9313273,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2001,Single year,926,866.3578097,985.6421903,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2002,Single year,846,788.9923324,903.0076676,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2003,Single year,807,751.3218421,862.6781579,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2004,Single year,709,656.8119333,761.1880667,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2005,Single year,751,697.2884037,804.7115963,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2006,Single year,716,663.5549381,768.4450619,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2007,Single year,772,717.5426202,826.4573798,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2008,Single year,701,649.1072006,752.8927994,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2009,Single year,782,727.1910518,836.8089482,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2010,Single year,704,651.9962789,756.0037211,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2011,Single year,699,647.1812803,750.8187197,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2012,Single year,689,637.5532787,740.4467213,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2013,Single year,718,665.4817419,770.5182581,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I21,2014,Single year,733,679.9359885,786.0640115,Injuries,Number,All,Validated,Children,0-14 years,Serious
C_I22,2000,Single year,106.3041455,99.48604653,113.1222446,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2001,Single year,105.4565551,98.66312481,112.2499855,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2002,Single year,95.658209,89.21217234,102.1042457,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2003,Single year,90.71696756,84.45804111,96.97589401,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2004,Single year,79.33225319,73.49268711,85.17181927,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2005,Single year,84.24471999,78.21940193,90.27003806,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2006,Single year,80.33520058,74.45045323,86.21994793,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2007,Single year,86.00377314,79.93466982,92.07287646,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2008,Single year,77.47687845,71.735843,83.2179139,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2009,Single year,85.49853476,79.49648881,91.50058071,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2010,Single year,76.26016106,70.61432722,81.9059949,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2011,Single year,75.10237629,69.52011425,80.68463833,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2012,Single year,74.3812464,68.81310535,79.94938744,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2013,Single year,77.77790647,72.07569515,83.48011779,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_I22,2014,Single year,79.67109025,73.89191433,85.45026617,"Per 100,000 people",Age-standardised rate,All,Validated,Children,0-14 years,Serious
C_F21,2000,Single year,209,180.6651294,237.3348706,Injuries,Number,Falls,Validated,Children,0-14 years,Serious
C_F21,2001,Single year,213,184.3952674,241.6047326,Injuries,Number,Falls,Validated,Children,0-14 years,Serious
C_F21,2002,Single year,177,150.9243752,203.0756248,Injuries,Number,Falls,Validated,Children,0-14 years,Serious
C_F21,2003,Single year,187,160.1978956,213.8021044,Injuries,Number,Falls,Validated,Children,0-14 years,Serious
